#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   MB/s   MB/s 
 20251215    18:41:53       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:41:53       2      9     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:41:54       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:41:54       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:41:54       2      9     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:41:56       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:41:56       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:41:56       2      9     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:41:57       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:41:57       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:41:57       2      9     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:41:58       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:41:58       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:41:58       2      9     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   MB/s   MB/s 
 20251215    18:41:59       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:41:59       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:41:59       2      8     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:00       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:00       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:00       2      8     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:01       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:01       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:01       2      9     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:02       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:02       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:02       2      9     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:04       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:04       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:04       2      9     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:05       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:05       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:05       2      8     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:06       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:06       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:06       2      8     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:07       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:07       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:07       2      8     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:08       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:08       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:08       2      8     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:09       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:09       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:09       2      9     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:10       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:10       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:10       2      9     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:11       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:11       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:11       2      9     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:13       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:13       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:13       2      8     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:14       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:14       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:14       2      8     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:15       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:15       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   MB/s   MB/s 
 20251215    18:42:15       2      8     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:16       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:16       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:16       2      8     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:17       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:17       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:17       2      8     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:18       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:18       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:18       2      8     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:19       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:19       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:19       2      8     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:21       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:21       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:21       2      9     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:22       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:22       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:22       2      9     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:23       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:23       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:23       2      9     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:24       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:24       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:24       2      9     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:25       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:25       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:25       2      9     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:26       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:26       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:26       2      8     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:27       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:27       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:27       2      9     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:28       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:28       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:28       2      9     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:30       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:30       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:30       2      9     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:31       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:31       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:31       2      9     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:32       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   MB/s   MB/s 
 20251215    18:42:32       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:32       2      9     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:33       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:33       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:33       2      9     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:34       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:34       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:34       2      8     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:35       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:35       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:35       2      8     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:36       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:36       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:36       2      9     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:38       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:38       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:38       2      9     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:39       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:39       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:39       2      9     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:40       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:40       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:40       2      9     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:41       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:41       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:41       2      9     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:42       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:42       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:42       2      9     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:43       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:43       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:43       2      8     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:44       0     17     27      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
 20251215    18:42:44       1     19     29      -      0      0      0      0      0      0    405    210      0      0      2      2      0      0      0 
