#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   MB/s   MB/s 
 20251215    18:16:20       1     18     30      -      0      0      0      0      0      0    405    210      0      0      4      3      0      0      0 
 20251215    18:16:20       2      9     29      -      0      0      0      0      0      0    405    210      0      0      4      3      0      0      0 
 20251215    18:16:21       0    225     65      -     94     80      0      0      0      0   8551   2655      0      0   2442      5      0     41     77 
 20251215    18:16:21       1     18     30      -      0      0      0      0      0      0    405    210      0      0      4      3      0      0      0 
 20251215    18:16:21       2      9     29      -      0      0      0      0      0      0    405    210      0      0      4      3      0      0      0 
 20251215    18:16:23       0    223     66      -     94     79      0      0      0      0   8551   2595      0      0   2442      5      0     52     78 
 20251215    18:16:23       1     18     30      -      0      0      0      0      0      0    405    210      0      0      4      3      0      0      0 
 20251215    18:16:23       2     10     29      -      0      0      0      0      0      0    405    210      0      0      4      3      0      0      0 
 20251215    18:16:24       0    226     65      -     94     80      0      0      0      0   8551   2685      0      0   2442      5      0     72     71 
 20251215    18:16:24       1     18     30      -      0      0      0      0      0      0    405    210      0      0      4      3      0      0      0 
 20251215    18:16:24       2     10     29      -      0      0      0      0      0      0    405    210      0      0      4      3      0      0      0 
 20251215    18:16:25       0    225     66      -     95     81      0      0      0      0   8551   2610      0      0   2442      5      0    594     17 
 20251215    18:16:25       1     18     30      -      0      0      0      0      0      0    405    210      0      0      4      3      0      0      0 
 20251215    18:16:25       2     10     29      -      0      0      0      0      0      0    405    210      0      0      4      3      0      0      0 
 20251215    18:16:26       0    225     66      -     94     79      0      0      0      0   8551   2670      0      0   2442      5      0    596     76 
 20251215    18:16:26       1     18     30      -      0      0      0      0      0      0    405    210      0      0      4      3      0      0      0 
 20251215    18:16:26       2      9     29      -      0      0      0      0      0      0    405    210      0      0      4      3      0      0      0 
 20251215    18:16:27       0    225     65      -     94     80      0      0      0      0   8551   2715      0      0   2442      5      0     46     78 
 20251215    18:16:27       1     18     30      -      0      0      0      0      0      0    405    210      0      0      4      3      0      0      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   MB/s   MB/s 
 20251215    18:16:27       2      9     29      -      0      0      0      0      0      0    405    210      0      0      4      3      0      0      0 
 20251215    18:16:28       0    227     67      -     94     79      0      0      0      0   8551   2580      0      0   2442      5      0    595      9 
 20251215    18:16:28       1     18     30      -      0      0      0      0      0      0    405    210      0      0      4      3      0      0      0 
 20251215    18:16:28       2      9     29      -      0      0      0      0      0      0    405    210      0      0      4      3      0      0      0 
 20251215    18:16:29       0    225     66      -     94     80      0      0      0      0   8551   2655      0      0   2442      5      0      0      0 
 20251215    18:16:29       1     18     30      -      0      0      0      0      0      0    405    210      0      0      4      3      0      0      0 
 20251215    18:16:29       2      9     29      -      0      0      0      0      0      0    405    210      0      0      4      3      0      0      0 
 20251215    18:16:31       0     93     59      -      0      0      0      0      0      0   8551   2715      0      0   1632      5      0      0      0 
 20251215    18:16:31       1     18     30      -      0      0      0      0      0      0    405    210      0      0      4      3      0      0      0 
 20251215    18:16:31       2      9     29      -      0      0      0      0      0      0    405    210      0      0      4      3      0      0      0 
 20251215    18:16:32       0     69     57      -      0      0      0      0      0      0   8551   2550      0      0   1632      5      0      0      0 
 20251215    18:16:32       1     18     30      -      0      0      0      0      0      0    405    210      0      0      4      3      0      0      0 
 20251215    18:16:32       2      8     29      -      0      0      0      0      0      0    405    210      0      0      4      3      0      0      0 
 20251215    18:16:33       0     91     62      -      0      0      0      0      0      0   8551   2715      0      0   1762      5      0   1060    123 
 20251215    18:16:33       1     18     30      -      0      0      0      0      0      0    405    210      0      0      4      3      0      0      0 
 20251215    18:16:33       2      8     29      -      0      0      0      0      0      0    405    210      0      0      4      3      0      0      0 
 20251215    18:16:34       0    199     63      -     70     58      0      0      0      0   8551   2715      0      0   1762      5      0   1060    124 
 20251215    18:16:34       1     18     30      -      0      0      0      0      0      0    405    210      0      0      4      3      0      0      0 
 20251215    18:16:34       2      9     29      -      0      0      0      0      0      0    405    210      0      0      4      3      0      0      0 
 20251215    18:16:35       0    202     63      -     72     60      0      0      0      0   8551   2715      0      0   1762      5      0      0      0 
 20251215    18:16:35       1     18     30      -      0      0      0      0      0      0    405    210      0      0      4      3      0      0      0 
 20251215    18:16:35       2      9     29      -      0      0      0      0      0      0    405    210      0      0      4      3      0      0      0 
 20251215    18:16:36       0    128     58      -      0      0      0      0      0      0   8551   2715      0      0   1632      5      0      0      0 
 20251215    18:16:36       1     18     30      -      0      0      0      0      0      0    405    210      0      0      4      3      0      0      0 
 20251215    18:16:36       2      9     29      -      0      0      0      0      0      0    405    210      0      0      4      3      0      0      0 
 20251215    18:16:37       0     67     56      -      0      0      0      0      0      0   8551   2550      0      0   1632      5      0      0      0 
 20251215    18:16:37       1     19     30      -      0      0      0      0      0      0    405    210      0      0      4      3      0      0      0 
 20251215    18:16:37       2      8     29      -      0      0      0      0      0      0    405    210      0      0      4      3      0      0      0 
 20251215    18:16:38       0     68     60      -     74     56      0      0      0      0   8551   2730      0      0   2193      7      0   1337    136 
 20251215    18:16:38       1     26     31      -      8      1      0      0      0      0   8551   2550      0      0    502      5      0    134     52 
 20251215    18:16:38       2     17     30      -      5      0      0      0      0      0   8551   2550      0      0    498      5      0    900     44 
 20251215    18:16:40       0    193     61      -     79     58      0      0      0      0   8551   2715      0      0   2517      7      0   1605    204 
 20251215    18:16:40       1     49     31      -      7      0      0      0      0      0   8551   2550      0      0   1004      5      0    420     47 
 20251215    18:16:40       2     43     31      -      8      0      0      0      0      0   8551   2550      0      0   1012      5      0    223     26 
 20251215    18:16:41       0    195     62      -     76     56      0      0      0      0   8551   2715      0      0   2891      7      0   1320    215 
 20251215    18:16:41       1     50     32      -      8      0      0      0      0      0   8551   2550      0      0   1380      5      0      0      0 
 20251215    18:16:41       2     43     31      -      9      0      0      0      0      0   8551   2550      0      0   1380      5      0      0      0 
 20251215    18:16:42       0    196     63      -     76     55      0      0      0      0   8551   2715      0      0   3203      7      0   1896    571 
 20251215    18:16:42       1     47     32      -      0      0      0      0      0      0   8551   2550      0      0   1446      5      0    780    843 
 20251215    18:16:42       2     40     31      -      0      0      0      0      0      0   8551   2550      0      0   1446      5      0    776    843 
 20251215    18:16:43       0    197     62      -     76     56      0      0      0      0   8551   2715      0      0   3203      7      0    805    577 
 20251215    18:16:43       1     55     32      -     15      3      0      0      0      0   8551   2550      0      0   1446      5      0      0      0 
 20251215    18:16:43       2     48     32      -     14      3      0      0      0      0   8551   2550      0      0   1446      5      0    782    860 
 20251215    18:16:44       0    199     63      -     76     56      0      0      0      0   8551   2715      0      0   3203      7      0   1496    640 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   MB/s   MB/s 
 20251215    18:16:44       1     50     32      -      0      0      0      0      0      0   8551   2550      0      0   1446      5      0      0      0 
 20251215    18:16:44       2     51     32      -     16      3      0      0      0      0   8551   2550      0      0   1446      5      0      0      0 
 20251215    18:16:45       0    197     63      -     75     56      0      0      0      0   8551   2715      0      0   3203      7      0   1189    595 
 20251215    18:16:45       1     51     33      -     14      2      0      0      0      0   8551   2550      0      0   1446      5      0    776    846 
 20251215    18:16:45       2     45     33      -     14      3      0      0      0      0   8551   2550      0      0   1446      5      0    781    848 
 20251215    18:16:46       0    143     58      -     14      2      0      0      0      0   8551   2715      0      0   3203      7      0      0      0 
 20251215    18:16:46       1     54     32      -      0      0      0      0      0      0   8551   2550      0      0   1446      5      0      0      0 
 20251215    18:16:46       2     50     33      -     15      3      0      0      0      0   8551   2550      0      0   1446      5      0    839   1233 
 20251215    18:16:48       0     75     57      -     11      2      0      0      0      0   8551   2715      0      0   3073      7      0    789    848 
 20251215    18:16:48       1     48     33      -     16      3      0      0      0      0   8551   2550      0      0   1446      5      0    944    873 
 20251215    18:16:48       2     49     33      -     15      3      0      0      0      0   8551   2550      0      0   1446      5      0    779    907 
 20251215    18:16:49       0     72     56      -     16      3      0      0      0      0   8551   2550      0      0   3073      7      0      0      0 
 20251215    18:16:49       1     58     33      -     16      3      0      0      0      0   8551   2550      0      0   1446      5      0    834    854 
 20251215    18:16:49       2     50     33      -     16      3      0      0      0      0   8551   2550      0      0   1446      5      0      0      0 
 20251215    18:16:50       0     74     57      -      7      2      0      0      0      0   8551   2730      0      0   3205      7      0    994    866 
 20251215    18:16:50       1     57     33      -     14      2      0      0      0      0   8551   2550      0      0   1446      5      0   1154    856 
 20251215    18:16:50       2     42     33      -      0      0      0      0      0      0   8551   2550      0      0   1446      5      0    790    852 
 20251215    18:16:51       0    119     56      -     60     14      0      0      0      0   8551   2730      0      0   3205      7      0      0      0 
 20251215    18:16:51       1     58     33      -     14      2      0      0      0      0   8551   2550      0      0   1446      5      0    781    873 
 20251215    18:16:51       2     50     33      -     14      3      0      0      0      0   8551   2550      0      0   1446      5      0      0      0 
 20251215    18:16:52       0     73     54      -      0      0      0      0      0      0   8551   2730      0      0   3075      7      0    950    870 
 20251215    18:16:52       1     58     33      -     16      3      0      0      0      0   8551   2550      0      0   1446      5      0    780    854 
 20251215    18:16:52       2     40     33      -      0      0      0      0      0      0   8551   2550      0      0   1446      5      0    777    838 
 20251215    18:16:53       0     76     54      -     14      2      0      0      0      0   8551   2550      0      0   3075      7      0      0      0 
 20251215    18:16:53       1     56     34      -     15      3      0      0      0      0   8551   2550      0      0   1446      5      0      0      0 
 20251215    18:16:53       2     50     34      -     15      3      0      0      0      0   8551   2550      0      0   1446      5      0    885    876 
 20251215    18:16:54       0    100     59      -     92     78      0      0      0      0   8551   2700      0      0   3859      7      0    251     36 
